name,dft_gibbs_free_energy_ev,dft_electronic_energy_ev,dft_entropy_ev,dft_enthalpy_ev,dft_dipole_moment_d,dft_homo_ev,dft_lumo_ev,dft_gap_ev,hf_gibbs_free_energy_ev,hf_electronic_energy_ev,hf_entropy_ev,hf_enthalpy_ev,hf_dipole_moment_d,hf_homo_ev,hf_lumo_ev,hf_gap_ev,mass_au
dimer_007004,-21011.4517548398,-21019.7093537673,1.86451832515,-21009.5872365146,3.84816,-6.8633,0.3723,7.2356,-20747.2522786947,-20757.0677618375,1.788617295016,-20745.4636613997,6.50707,-10.2439,12.1784,22.4223,232.32
dimer_007005,-22967.8037173471,-22974.7634677353,1.867091707248,-22965.9366256398,1.07187,-6.6694,0.4153,7.0847,-22685.445880509,-22693.722991643,1.740540193496,-22683.7053403155,5.59136,-9.9629,11.4881,21.451,236.26
dimer_007006,-17099.4195758879,-17110.2679966996,1.878504712636,-17097.5410711752,0.07214,-7.5349,0.6529,8.1878,-16871.5068592006,-16884.5024559387,1.81394729882,-16869.6929121739,0.16472,-10.9252,13.211,24.1362,224.43
dimer_007007,-19055.6945736714,-19065.2400729225,1.866508294832,-19053.8280653766,2.01492,-6.9812,0.5456,7.5268,-18809.7152221109,-18821.1915478825,1.746656771988,-18807.9685650668,3.4274,-9.6594,12.5112,22.1706,228.38
dimer_007008,-19055.4901262598,-19065.0445655443,1.873902448554,-19053.6162238112,2.84909,-7.0221,0.4149,7.437,-18809.4296732985,-18820.8702857402,1.779405691888,-18807.6502673345,3.72572,-10.1673,12.6397,22.807,228.38
dimer_007009,-21011.9031533256,-21020.2353716263,1.80483964324,-21010.0983139545,2.51379,-6.4754,0.4194,6.8948,-20747.6262106786,-20757.5332343315,1.72570753147,-20745.9005031471,4.39037,-9.4308,11.9543,21.3851,232.32
dimer_007010,-19055.5517554548,-19065.0644987111,1.885814783132,-19053.6659406717,4.16947,-6.4143,0.544,6.9583,-18809.7215150192,-18821.0549616207,1.845025982988,-18807.8764890363,4.22725,-9.8985,10.7614,20.6599,228.38
dimer_007011,-21011.7746983744,-21020.0782859285,1.803876903908,-21009.9708214705,4.92295,-6.4863,0.2503,6.7366,-20747.7524171518,-20757.554207518,1.78138341644,-20745.9710337353,5.91989,-9.7605,9.9888,19.7493,232.32
dimer_007462,-18923.2134112282,-18930.2284557253,1.843518471428,-18921.3698927567,4.11717,-6.4981,0.4561,6.9542,-18682.7251005916,-18691.074287105,1.795054151686,-18680.9300467121,4.26765,-9.8361,7.6296,17.4657,220.31
dimer_007463,-18922.9739359419,-18929.9741385252,1.874700558916,-18921.099235383,3.7165,-6.7782,0.6211,7.3993,-18682.6085661385,-18690.9693721918,1.799166338454,-18680.8093998,3.27943,-10.0894,8.1018,18.1912,220.31
dimer_007464,-18923.4068714928,-18930.4016334288,1.869781282024,-18921.5370902108,3.69016,-6.7482,0.4708,7.219,-18682.7125596737,-18691.1113082147,1.7714213229,-18680.9411383508,2.84632,-10.0729,8.0571,18.13,220.31
dimer_007466,-16966.8487407249,-16975.1949620121,1.795160004032,-16965.0535807209,1.50205,-7.247,0.5832,7.8302,-16744.1776825489,-16754.221054908,1.718077727024,-16742.4596048219,1.05786,-10.6493,8.6666,19.3159,216.37
dimer_007467,-18922.7991179353,-18929.8242388139,1.808674545842,-18920.9904436615,3.40841,-6.7036,0.5745,7.2781,-18682.2697885623,-18690.6895981827,1.717137028926,-18680.5526512612,4.70555,-9.969,8.572,18.541,220.31
dimer_007468,-18922.445307149,-18929.4888305533,1.804179494676,-18920.6411276544,3.49552,-6.8098,0.4216,7.2314,-18682.0150713545,-18690.4301562595,1.739891201606,-18680.2751801529,3.79993,-10.5379,8.2975,18.8354,220.31
dimer_007469,-17843.8867034086,-17851.6379332849,1.81286700624,-17842.0738364024,6.91574,-8.1379,0.0606,8.1985,-17612.3710362699,-17621.6815161015,1.725182079336,-17610.6458539184,3.56066,-11.6436,7.7066,19.3502,218.34
dimer_007473,-18923.0935760321,-18930.1509198343,1.783150524756,-18921.3104252353,2.00552,-7.1909,0.4485,7.6394,-18682.2484325113,-18690.7030645603,1.700653723376,-18680.547778788,1.02518,-10.546,8.095,18.641,220.31
dimer_007477,-18990.5161412846,-18998.8284917258,1.82656386443,-18988.6895774202,5.98179,-6.7129,-1.1195,5.5934,-18746.69503552,-18756.608535214,1.793921341104,-18744.9011141789,4.27849,-10.4634,5.3317,15.7951,224.34
dimer_007478,-20946.6007531475,-20953.6700049304,1.76319939839,-20944.8375540212,1.01245,-6.6758,-0.9812,5.6946,-20684.9270209188,-20693.2028705323,1.804268475954,-20683.1227524428,3.94081,-10.412,5.5117,15.9237,228.29
dimer_007479,-20946.1001161776,-20953.1302534778,1.806730291312,-20944.2933858863,2.34666,-6.9767,-1.2491,5.7276,-20684.5394424178,-20692.8547295133,1.786512493226,-20682.7529299246,0.75041,-10.6789,5.284,15.9629,228.29
dimer_007480,-19865.723532681,-19873.4808532849,1.80268858207,-19863.9208440989,7.24704,-6.8372,0.2647,7.1019,-19612.5051185007,-19621.7092439359,1.742315465232,-19610.7628027633,5.15076,-9.6172,6.5208,16.138,226.32
dimer_007481,-20947.7116827706,-20954.7688701072,1.796533635504,-20945.9151491351,9.4462,-7.2482,-0.6091,6.6391,-20686.0301370605,-20694.3927102222,1.75162230826,-20684.2785147523,6.95185,-10.7258,5.4176,16.1434,228.29
dimer_007485,-20947.0474133122,-20954.1670138043,1.727773693072,-20945.3196398912,5.00104,-6.7618,-1.5146,5.2472,-20684.7337048746,-20693.0765089541,1.765988839004,-20682.9677163077,4.5395,-10.3469,5.3979,15.7448,228.29
dimer_007487,-19054.9855490792,-19064.6429459609,1.839378529032,-19053.146170278,3.2223,-6.9488,0.3845,7.3333,-18808.7227423514,-18820.1313362272,1.84632206197,-18806.8764202894,1.27526,-11.1875,12.6366,23.8241,228.38
dimer_007488,-21010.8590769421,-21019.1196370141,1.906225782158,-21008.9528511599,4.2034,-6.6941,0.4936,7.1877,-20746.9841639542,-20756.7939990987,1.824136879664,-20745.1600273466,0.89517,-10.3509,10.5173,20.8682,232.32
dimer_007490,-17099.0705115861,-17109.972133406,1.872842836638,-17097.1976687495,0.13036,-7.6726,0.6695,8.3421,-16871.1489857523,-16884.1223295517,1.87757571544,-16869.271410309,0.18973,-10.9196,13.0667,23.9863,224.43
dimer_007491,-19055.1314996,-19064.718235823,1.876642092306,-19053.2548575077,3.05378,-6.5082,0.7375,7.2457,-18809.3480886232,-18820.7457750815,1.82681148817,-18807.521277135,3.83242,-10.0238,10.6314,20.6552,228.38
dimer_007492,-19054.677276843,-19064.2396463458,1.90310136921,-19052.7741754738,2.47229,-6.637,0.6095,7.2465,-18808.9996207954,-18820.3930252677,1.850540101084,-18807.1490806943,3.55582,-10.311,10.8621,21.1731,228.38
dimer_007493,-19055.2626090232,-19064.8600757897,1.867792400798,-19053.3948166224,2.79669,-7.12,0.4773,7.5973,-18809.1165223304,-18820.5348943507,1.821510435336,-18807.295011895,3.40821,-10.4277,12.6387,23.0664,228.38
dimer_007494,-21011.027651293,-21019.3484560441,1.845710077584,-21009.1819412154,1.26727,-7.0119,0.4164,7.4283,-20747.1723615341,-20757.0548682598,1.7721832421,-20745.4001780198,1.27723,-10.4177,9.9514,20.3691,232.32
dimer_007495,-19054.8218137316,-19064.3653061419,1.892436949436,-19052.9293767821,2.05661,-6.736,0.6132,7.3492,-18809.2414604802,-18820.5713764025,1.867216879688,-18807.3742436005,2.78821,-10.044,12.4401,22.4841,228.38
dimer_007496,-21010.2945427069,-21018.5473254888,1.875764252542,-21008.4187784544,4.08826,-6.8205,0.445,7.2655,-20747.0034538435,-20756.7972285477,1.798405779824,-20745.2050480637,3.23663,-10.1864,10.5125,20.6989,232.32
dimer_007497,-19054.4178907032,-19063.9916065434,1.877532993542,-19052.5403577097,1.57849,-7.026,0.6604,7.6864,-18808.8133348164,-18820.2199754579,1.817741656436,-18806.9955931599,2.36447,-10.615,12.1718,22.7868,228.38
dimer_007498,-21010.3603616413,-21018.6404461649,1.86793743756,-21008.4924242037,2.21937,-6.7285,0.5416,7.2701,-20746.9579991046,-20756.7167187227,1.83711780592,-20745.1208812987,2.64368,-10.2549,10.4106,20.6655,232.32
dimer_007499,-21009.9868073517,-21018.2729295408,1.86380538647,-21008.1230019652,3.53766,-6.6975,0.4863,7.1838,-20746.6742320947,-20756.4474096738,1.842882268896,-20744.8313498258,5.08829,-10.3501,10.9422,21.2923,232.32
dimer_007500,-21010.6929810055,-21019.0276543187,1.826187258654,-21008.8667934747,2.24973,-7.0599,0.5099,7.5698,-20746.9708627497,-20756.7802091776,1.81491330352,-20745.1559494462,2.03602,-10.3623,11.7717,22.134,232.32
dimer_007501,-22966.2904786037,-22973.3817833215,1.772796587056,-22964.5176820167,4.11952,-7.0162,0.4152,7.4314,-22684.8421907019,-22693.0946371508,1.785364988488,-22683.0568257134,5.53185,-10.2591,10.4162,20.6753,236.26
dimer_007502,-21011.1368152664,-21019.461834247,1.852925452408,-21009.2838898139,4.86537,-7.0263,0.2437,7.27,-20746.7961704598,-20756.6966478662,1.760737583032,-20745.0354328768,4.35151,-10.3813,11.8651,22.2464,232.32
dimer_007503,-22966.7538302412,-22973.8202387049,1.811978826144,-22964.941851143,2.89928,-7.0414,0.3306,7.372,-22684.7624501432,-22693.0671675147,1.75522645819,-22683.0072236851,3.28946,-10.5558,9.7688,20.3246,236.26
dimer_007511,-18922.7564314121,-18929.7435600061,1.825036488548,-18920.9313949235,3.11304,-6.9693,0.4367,7.406,-18681.103182782,-18689.4643529239,1.73754585104,-18679.365636931,3.69808,-10.0462,8.4331,18.4793,220.31
dimer_007513,-16966.908990302,-16975.1675702005,1.856499941912,-16965.0524903601,1.67238,-7.145,0.571,7.716,-16743.2560765134,-16753.1623796084,1.774633356556,-16741.4814428847,1.44776,-10.47,8.5852,19.0552,216.37
dimer_007514,-17843.8892528447,-17851.5951651275,1.829713856094,-17842.0595389886,8.71071,-7.4513,-0.0003,7.451,-17611.4286888889,-17620.590251885,1.793248131068,-17609.6354407579,7.16565,-10.9933,7.4808,18.4741,218.34
dimer_007515,-18923.1156531852,-18930.1492300064,1.781662061176,-18921.3339908519,2.21002,-6.835,0.3713,7.2063,-18681.0856491165,-18689.4110977651,1.751663669588,-18679.3339854469,2.32587,-10.3502,8.2012,18.5514,220.31
dimer_011147,-20337.5863507745,-20341.1055448089,1.605941724536,-20335.98040905,4.256,-6.8171,-2.5381,4.279,-20082.6500079857,-20086.8278629368,1.541634111372,-20081.1083738743,4.50823,-9.3519,3.3273,12.6792,216.21
dimer_007518,-18717.5360288177,-18724.6600032702,1.794545026392,-18715.7414835191,1.28801,-6.8431,0.0353,6.8784,-18475.2915551066,-18483.6642713175,1.802162857822,-18473.4893925209,8.23549,-9.9456,7.2524,17.198,220.32
dimer_007521,-17839.794909408,-17847.4167806425,1.840581545026,-17837.954327863,3.89003,-6.0089,0.6125,6.6214,-17606.9817942817,-17616.0773320811,1.769655847268,-17605.2121384345,3.90649,-9.1691,8.4379,17.607,218.34
dimer_007522,-18716.7847982556,-18723.8702696656,1.802343813632,-18714.9824544419,9.62173,-6.3532,0.0976,6.4508,-18475.1672610506,-18483.5579229077,1.752612531106,-18473.4146485194,8.52849,-9.5038,7.5164,17.0202,220.32
dimer_007529,-20946.5501472906,-20953.5109627329,1.846102465972,-20944.7040445525,7.41689,-6.6853,-1.1361,5.5492,-20683.67659804,-20691.9229575709,1.794822854786,-20681.8817751852,7.64788,-10.0438,5.2572,15.301,228.29
dimer_007530,-18987.7045043316,-18995.9085743536,1.866800817382,-18985.8377035142,4.11356,-5.7782,-1.3414,4.4368,-18745.8139673955,-18755.5971930562,1.84218865031,-18743.9717790173,4.33601,-10.2314,5.3585,15.5899,224.34
dimer_007531,-19865.9070406482,-19873.6076793617,1.832451867162,-19864.074588781,7.40486,-6.376,-0.1766,6.1994,-19607.9152470344,-19616.9404145207,1.78615493543,-19606.129092099,6.81835,-9.142,4.9008,14.0428,226.32
dimer_007532,-20947.5402071403,-20954.5086899388,1.841418839804,-20945.6987883005,9.56019,-6.9701,-0.6838,6.2863,-20685.0142345442,-20693.2666181348,1.77719286084,-20683.2370414113,1.925,-10.5629,5.5536,16.1165,228.29
dimer_007533,-20946.7264545771,-20953.7363272756,1.80624103034,-20944.9202135468,2.6246,-6.785,-1.1982,5.5868,-20683.7891525539,-20692.0776824076,1.752873488432,-20682.0362790654,1.6797,-10.1424,5.1906,15.333,228.29
dimer_007534,-19864.3178867248,-19871.9756976879,1.843054789172,-19862.4748319356,0.96544,-6.4993,-1.291,5.2083,-19609.6620744219,-19618.6620289134,1.842798729898,-19607.819275692,4.783,-9.8537,5.197,15.0507,226.32
dimer_007538,-21010.8951902795,-21019.1693348267,1.883865358436,-21009.011324921,1.43116,-6.789,0.451,7.24,-20745.6681828263,-20755.3497360842,1.892976823612,-20743.7752060027,3.0557,-10.1861,10.7967,20.9828,232.32
dimer_007539,-19055.0347625288,-19064.6108136513,1.892174903654,-19053.1425876251,1.94398,-6.7479,0.5231,7.271,-18807.8873779501,-18819.1646022617,1.897225611608,-18805.9901523385,3.60257,-10.404,10.8268,21.2308,228.38
dimer_007540,-21011.1311656355,-21019.4586818063,1.839179341584,-21009.2919862939,1.6347,-6.9837,0.2598,7.2435,-20745.9278960471,-20755.6947216692,1.81511194674,-20744.1127841004,1.2942,-9.9624,10.1793,20.1417,232.32
dimer_007541,-19928.7992316163,-19937.7697311279,1.870832186292,-19926.92839943,2.68175,-6.0752,0.3617,6.4369,-19671.8654466229,-19682.3994802526,1.860066267996,-19670.0053803549,4.64289,-9.4478,10.7411,20.1889,230.35
dimer_007543,-17099.1463396897,-17109.9215776181,1.966311002384,-17097.1800286873,0.10368,-7.0277,0.7597,7.7874,-16870.2510392128,-16883.1109065761,1.908875084062,-16868.3421641287,0.24825,-10.3552,11.0702,21.4254,224.43
dimer_007544,-19054.9833661807,-19064.4928620285,1.92816715032,-19053.0551990303,2.03856,-6.9671,0.7049,7.672,-18808.0328188014,-18819.2987446676,1.901142964752,-18806.1316761087,2.33694,-10.2741,10.533,20.8071,228.38
dimer_007547,-19055.1790278476,-19064.6667439629,1.943855338762,-19053.2351725088,3.1677,-6.7753,0.5468,7.3221,-18808.0859376311,-18819.3730873008,1.8722259542,-18806.2137114048,3.82623,-9.9361,10.6193,20.5554,228.38
dimer_007549,-19054.7090105055,-19064.219892502,1.8998727366,-19052.8091377689,1.84153,-6.7343,0.7988,7.5331,-18808.2904805547,-18819.508755722,1.895402719922,-18806.3950778348,2.30503,-9.7768,10.7497,20.5265,228.38
dimer_007550,-21010.5898457178,-21018.7802330315,1.904352821496,-21008.6854928963,5.51264,-6.3162,0.5511,6.8673,-20746.0041614379,-20755.6723892732,1.856024830868,-20744.148136607,5.3242,-9.8344,10.2917,20.1261,232.32
dimer_007552,-19054.3818769595,-19063.8929410003,1.92219832973,-19052.4596789019,1.54711,-6.7744,0.7142,7.4886,-18807.8594280327,-18819.1169009496,1.887142971566,-18805.972284789,2.09621,-10.2562,10.7138,20.97,228.38
dimer_007553,-21010.2453012296,-21018.5019336082,1.877209177882,-21008.3680920517,4.70821,-6.119,0.3812,6.5002,-20745.8784526612,-20755.6279704723,1.824560833276,-20744.0538918279,5.87375,-9.3166,11.0124,20.329,232.32
dimer_007555,-19927.9534651131,-19936.8057142206,1.945392782862,-19926.0080723303,3.51001,-6.3855,0.6079,6.9934,-19671.9343818067,-19682.4296209598,1.87866417144,-19670.0557173632,1.02394,-9.2149,10.3179,19.5328,230.35
dimer_007557,-21010.5002187133,-21018.6922520446,1.929545951958,-21008.5706727613,2.09656,-6.7631,0.5203,7.2834,-20745.8004345842,-20755.4606568256,1.883188883032,-20743.9172457011,2.26531,-9.8651,10.4711,20.3362,232.32
dimer_007560,-18991.3951584859,-18999.7309403915,1.808278892086,-18989.5868795938,0.11243,-6.5753,-0.5979,5.9774,-18747.4589158456,-18757.3296520082,1.822083235306,-18745.6368323382,5.2862,-10.0903,5.6954,15.7857,224.34
dimer_007561,-20947.2158148707,-20954.230410924,1.807625546372,-20945.4081895964,1.80771,-6.4955,-0.7821,5.7134,-20685.4991860468,-20693.7830847924,1.783432979088,-20683.7157530677,3.27409,-9.8108,5.1986,15.0094,228.29
dimer_007562,-20946.7912906356,-20953.8362505297,1.798216116366,-20944.9930745193,3.43975,-6.7616,-0.9306,5.831,-20685.2815250515,-20693.6073470405,1.76152317615,-20683.5200018753,0.35327,-10.4105,5.3909,15.8014,228.29
dimer_007563,-20947.4098707929,-20954.4393030457,1.789716635576,-20945.6201538852,3.54457,-6.6181,-0.5508,6.0673,-20685.4306315504,-20693.7706304068,1.747433929572,-20683.6831976209,3.34089,-9.9788,5.6064,15.5852,228.29
dimer_007565,-19866.5319999739,-19874.3531275012,1.763322393918,-19864.76867758,8.14989,-6.2342,-0.0554,6.1788,-19613.0181883592,-19622.2133247806,1.758805573632,-19611.2593827856,6.82876,-10.0146,6.5115,16.5261,226.32
dimer_007577,-17099.125046225,-17109.9986577182,1.873621354792,-17097.2514248702,0.18687,-7.6374,0.5788,8.2162,-16871.3108954871,-16884.3255880973,1.818498677584,-16869.4923968096,0.16831,-10.9283,13.154,24.0823,224.43
dimer_007578,-19055.1733948157,-19064.7509082789,1.862533525634,-19053.3108615621,3.43996,-6.4932,0.6797,7.1729,-18809.4901062804,-18820.8535656955,1.837681898242,-18807.6524243821,4.09445,-10.0198,10.6551,20.6749,228.38
dimer_007579,-19054.6588936375,-19064.2630059721,1.849892741878,-19052.8090008956,3.87983,-6.5932,0.403,6.9962,-18809.1142330353,-18820.5421565291,1.79848033906,-18807.3157526962,4.48702,-10.3507,10.9049,21.2556,228.38
dimer_007580,-19055.5011033385,-19065.132388433,1.824325182552,-19053.676778156,3.05242,-6.6513,0.3442,6.9955,-18809.3623876697,-18820.7845515986,1.800173160254,-18807.5622145094,2.49659,-10.313,12.6783,22.9913,228.38
dimer_007581,-21010.8646656194,-21019.1751659576,1.82600467016,-21009.0386606771,0.37796,-6.971,0.3786,7.3496,-20747.1333003857,-20756.945970686,1.799470017678,-20745.333830368,1.21751,-10.58,10.3534,20.9334,232.32
dimer_007582,-19055.1742756487,-19064.7643539759,1.859123937214,-19053.3151517115,3.35517,-7.0476,0.4633,7.5109,-18809.0986784548,-18820.5282901439,1.79634152302,-18807.3023369318,3.28563,-10.4278,12.5361,22.9639,228.38
dimer_007583,-21011.6076769781,-21019.9939354866,1.77340367339,-21009.8342730326,2.96212,-6.7085,0.7846,7.4931,-20747.2285604221,-20757.0484275935,1.786738347846,-20745.4418220743,3.22352,-9.6808,10.3012,19.982,232.32
dimer_007584,-21010.7084629315,-21018.9764541648,1.873254817234,-21008.8352081143,4.74373,-6.8068,0.1554,6.9622,-20747.0631581042,-20756.9295314629,1.76865528409,-20745.2945028201,6.34819,-10.3548,10.6413,20.9961,232.32
dimer_007585,-21011.4919994119,-21019.8339294613,1.808327328378,-21009.6836720836,2.66582,-7.0165,0.2638,7.2803,-20747.1820311051,-20757.0083642493,1.787773741616,-20745.3942573634,4.43008,-10.1563,12.1572,22.3135,232.32
dimer_007586,-22967.1786037327,-22974.3149737943,1.7246449263,-22965.4539588064,4.6271,-6.6809,0.0444,6.7253,-22685.129180358,-22693.4811818907,1.684315726702,-22683.4448646313,4.90178,-9.8594,9.8587,19.7181,236.26
dimer_007587,-17099.169541762,-17109.955348054,1.937004324584,-17097.2325374375,0.21277,-7.0715,0.6938,7.7653,-16870.4005089839,-16883.2791241855,1.871192465228,-16868.5293165187,0.27728,-10.3769,11.0611,21.438,224.43
dimer_007588,-19055.0521990496,-19064.5330807498,1.928921994556,-19053.1232770551,2.69666,-6.9275,0.5072,7.4347,-18808.1707256323,-18819.451867025,1.861656774326,-18806.3090691301,2.10781,-10.2377,10.7506,20.9883,228.38
dimer_007591,-19055.4063450803,-19064.9499808948,1.874138099278,-19053.532206981,2.95844,-6.5837,0.4111,6.9948,-18808.4102999681,-18819.7442570555,1.815679032316,-18806.5946209358,3.49448,-9.6321,10.5396,20.1717,228.38
dimer_007594,-21011.4797482954,-21019.8293032512,1.799770975762,-21009.6799775918,5.87136,-6.9,0.2275,7.1275,-20746.303150505,-20756.1439590256,1.746575137788,-20744.5565753672,6.44343,-10.0234,10.126,20.1494,232.32
dimer_007596,-19928.8880493538,-19937.7903881179,1.899629738798,-19926.988419615,1.40778,-6.6983,0.4603,7.1586,-19672.1941967981,-19682.7050727102,1.86065022464,-19670.3335465735,4.9724,-9.2517,10.1722,19.4239,230.35
dimer_007597,-21011.400700539,-21019.5949091496,1.900379957096,-21009.5003205819,2.20053,-7.0371,0.551,7.5881,-20746.3780643055,-20756.0245828859,1.880951561724,-20744.4971127438,3.24001,-10.6665,9.6623,20.3288,232.32
dimer_007598,-21011.5113859017,-21019.8094440994,1.82900472701,-21009.6823809026,5.56669,-6.7102,0.2157,6.9259,-20746.264639299,-20756.002147903,1.820170273886,-20744.4444690251,6.15937,-9.9098,9.9905,19.9003,232.32
dimer_007630,-19865.2104835031,-19872.9801659739,1.77399552134,-19863.4364877097,3.99157,-7.0402,0.39,7.4302,-19611.7152080219,-19620.899210899,1.74540042165,-19609.9698073282,0.55155,-10.1932,6.6056,16.7988,226.32
dimer_007632,-19866.3598696373,-19874.0866021786,1.814116281614,-19864.5457533557,6.94256,-6.6634,0.2032,6.8666,-19613.1526679143,-19622.3591305368,1.764406496094,-19611.3882611461,6.05235,-9.7829,6.5082,16.2911,226.32
dimer_007633,-20948.8114459237,-20955.9184712115,1.769997894566,-20947.0414480291,9.52419,-7.2737,-0.4729,6.8008,-20686.8353836122,-20695.2535434054,1.736889784186,-20685.098493828,8.31946,-10.849,5.2783,16.1273,228.29
dimer_007634,-19864.2279478776,-19871.901334374,1.793034249464,-19862.4349136282,6.31309,-6.2229,-1.2061,5.0168,-19611.3929330714,-19620.5218037473,1.773264623136,-19609.6196684483,5.97438,-9.2461,5.0677,14.3138,226.32
dimer_007636,-20947.4231888684,-20954.4454106445,1.79148292755,-20945.6317059408,6.28395,-6.627,-0.827,5.8,-20685.3172715792,-20693.6565705583,1.76830153589,-20683.5489703154,6.47728,-10.1945,5.6114,15.8059,228.29
dimer_007639,-17099.3146043749,-17110.1413937563,1.91950304056,-17097.3951013343,0.1454,-7.679,0.6968,8.3758,-16871.2504167901,-16884.2417802507,1.84890986611,-16869.4015071961,0.04287,-10.9257,13.1966,24.1223,224.43
